City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max_Temp,Wind_Speed
323,madimba,75,TZ,1612722390,89,-10.4,40.3333,80.6,9.22
324,plotnikovo,0,RU,1612722390,58,55.0247,85.9436,23,13.42
325,plattsburgh,90,US,1612722391,51,44.6995,-73.4529,32,11.5
326,bandrele,75,YT,1612722391,78,-12.9067,45.1914,82.4,6.91
327,nishihara,1,JP,1612722391,67,26.1842,127.7558,62.6,3.44
328,bozoum,45,CF,1612722391,19,6.3193,16.3799,78.28,4.36
329,kismayo,6,SO,1612722392,81,-0.3582,42.5454,77.54,17.47
330,mmabatho,40,ZA,1612722392,88,-25.85,25.6333,69.8,8.05
331,saldanha,0,ZA,1612722392,63,-33.0117,17.9442,66.2,20.71
332,canutama,71,BR,1612722392,55,-6.5339,-64.3831,91.74,1.16
333,mathathane,82,BW,1612722393,54,-22.2687,28.7495,78.31,11.81
334,oktyabrskoye,76,RU,1612722393,100,43.0645,44.7417,26.6,6.71
335,isangel,20,VU,1612722393,80,-19.55,169.2667,77.18,4.47
336,sonoita,0,MX,1612722394,19,31.85,-112.8333,70,1.14
337,lavrentiya,0,RU,1612722394,83,65.5833,-171,-11.09,6.31
338,hailey,1,US,1612722394,64,43.5196,-114.3153,30.99,5.75
339,luau,99,AO,1612722394,96,-10.7073,22.2247,68.99,4.34
340,umm kaddadah,14,SD,1612722395,23,13.6017,26.6876,68.5,13.18
341,udachnyy,100,RU,1612722395,84,66.4167,112.4,-24.63,6.91
342,dzaoudzi,75,YT,1612722396,78,-12.7887,45.2699,82.4,6.91
343,palu,87,ID,1612722396,83,-0.8917,119.8707,76.37,2.33
344,kinsale,90,IE,1612722396,75,51.7075,-8.5306,39,20.71
345,shenjiamen,100,CN,1612722396,80,29.9576,122.298,50.99,14.25
346,altamira,75,BR,1612722397,100,-3.2033,-52.2064,75.2,6.91
347,north bend,75,US,1612722397,76,43.4065,-124.2243,48.2,5.75
348,touros,40,BR,1612722397,58,-5.1989,-35.4608,87.8,17.27
349,nara,2,JP,1612722398,75,34.6851,135.8049,42.01,5.57
350,mweka,99,CD,1612722398,79,-4.85,21.5667,74.07,1.32
351,rumoi,38,JP,1612722398,91,43.9344,141.6428,10.99,5.28
352,kharan,0,PK,1612722398,20,28.5833,65.4167,62.15,6.82
353,rach gia,40,VN,1612722399,94,10.0167,105.0833,77,2.3
354,odweyne,2,SO,1612722399,56,9.4092,45.064,67.19,9.53
355,san cristobal,40,VE,1612722378,51,7.7669,-72.225,87.8,9.22
356,siniscola,20,IT,1612722399,93,40.5719,9.6922,51.8,3.44
357,kaniama,69,CD,1612722399,94,-7.5667,24.1833,69.3,2.91
358,rio grande,20,BR,1612722400,61,-32.035,-52.0986,80.6,11.5
359,aborlan,75,PH,1612722400,83,9.4352,118.5492,78.8,9.22
360,mananjary,95,MG,1612722400,84,-21.2167,48.3333,80.56,12.8
361,arman,100,RU,1612722400,85,59.7,150.1667,12.76,16.28
362,andros town,75,BS,1612722326,78,24.7,-77.7667,80.6,12.66
363,seoul,0,KR,1612722353,54,37.5683,126.9778,26.6,8.05
364,iskandar,20,UZ,1612722401,71,41.5539,69.7008,51.8,4.61
365,port hawkesbury,75,CA,1612722402,46,45.6169,-61.3485,30.99,6.91
366,drayton valley,0,CA,1612722402,85,53.2168,-114.9854,-15.77,2.8
367,tutoia,20,BR,1612722403,62,-2.7619,-42.2744,89.6,14.97
368,souillac,75,MU,1612722404,74,-20.5167,57.5167,80.6,6.91
369,muros,100,ES,1612722404,93,42.7762,-9.0603,55.99,5.99
370,nome,1,US,1612722405,84,64.5011,-165.4064,-5.8,4.43
371,eydhafushi,60,MV,1612722405,75,5.1033,73.0708,81.79,9.33
372,teya,94,RU,1612722405,95,60.3778,92.6267,28.72,11.32
373,jiaojiang,83,CN,1612722129,76,28.6803,121.4428,59,4.59
374,fram,20,PY,1612722406,48,-26.9833,-55.8833,89.6,9.22
375,castrillon,40,ES,1612722407,76,43.3979,-6.7922,51.8,13.8
376,kamenka,60,RU,1612722408,91,51.3223,42.7678,-4.76,10.07
377,rawson,28,AR,1612722409,49,-43.3002,-65.1023,61.23,14.05
378,vitim,100,RU,1612722409,94,59.4511,112.5578,12.87,10.54
379,ponta delgada,75,PT,1612722410,77,37.7333,-25.6667,61,12.66
380,kruisfontein,100,ZA,1612722411,94,-34.0033,24.7314,64.99,3
381,argelia,74,CO,1612722411,54,2.2556,-77.2488,79.57,1.66
382,taoudenni,0,ML,1612722412,22,22.6783,-3.9836,69.67,8.93
383,joshimath,0,IN,1612722413,32,30.5667,79.5667,48.7,8.63
384,port augusta,0,AU,1612722401,77,-32.5,137.7667,62.6,10.36
385,wasilla,0,US,1612722413,77,61.5814,-149.4394,5,1.72
386,niscemi,75,IT,1612722301,77,37.1486,14.3913,62.6,4.61
387,nadterechnoye,90,RU,1612722414,93,43.6227,45.3397,28.4,8.28
388,nizhneivkino,100,RU,1612722414,87,58.194,49.5214,-16.06,10.83
389,haverfordwest,11,GB,1612722415,73,51.8017,-4.9691,37,15.99
390,rapid valley,90,US,1612722415,66,44.0625,-103.1463,3,10.36
391,geraldton,40,AU,1612722400,78,-28.7667,114.6,69.8,10.36
392,bathsheba,75,BB,1612722415,61,13.2167,-59.5167,82.4,26.46
393,shelburne,84,CA,1612722163,71,44.0787,-80.2041,19,13.94
394,alice springs,29,AU,1612722324,35,-23.7,133.8833,77,4.61
395,matveyevka,90,RU,1612722416,78,52.15,56.1833,-0.4,15.66
396,petropavlovsk-kamchatskiy,100,RU,1612722305,86,53.0452,158.6483,21.2,4.47
397,uige,86,AO,1612722417,94,-7.6087,15.0613,69.62,2.39
398,gorom-gorom,53,BF,1612722417,13,14.4439,-0.2361,87.22,10.96
399,coihaique,0,CL,1612722418,35,-45.5752,-72.0662,73.4,6.91
400,begoro,89,GH,1612722418,46,6.3871,-0.3774,85.35,3.18
401,sidi ali,60,DZ,1612722418,83,36.0998,0.4206,52.79,25.77
402,piacabucu,92,BR,1612722418,66,-10.4056,-36.4344,84.52,14.94
403,luganville,21,VU,1612722419,72,-15.5333,167.1667,77.43,6.51
404,north platte,90,US,1612722419,78,41.1239,-100.7654,3.2,13.8
405,tselinnoye,85,RU,1612722419,96,53.0833,85.6667,23.11,6.78
406,saint-augustin,75,CA,1612722419,93,51.226,-58.6502,29.28,22.3
407,manokwari,97,ID,1612722419,80,-0.8667,134.0833,78.58,2.39
408,erzin,40,TR,1612722420,63,36.9559,36.2,60.8,12.66
409,twin falls,1,US,1612722420,48,42.3505,-114.6445,39,14.97
410,sakakah,0,SA,1612722420,62,29.9697,40.2064,55.4,6.91
411,rawdon,100,CA,1612722421,63,46.0501,-73.7159,21.99,2.3
412,raudeberg,0,NO,1612722421,60,61.9875,5.1352,25,4.36
413,sisimiut,0,GL,1612722421,81,66.9395,-53.6735,25.79,17.31
414,labis,56,MY,1612722421,92,2.385,103.021,73.06,2.26
415,praia da vitoria,40,PT,1612722422,72,38.7333,-27.0667,59,16.26
416,xingyi,100,CN,1612722422,97,24.1877,102.817,48.56,3.83
417,lindome,0,SE,1612722422,86,57.5667,12.0833,21.99,9.22
418,surab,0,PK,1612722422,35,28.4914,66.2585,46.26,3.69
419,avera,90,US,1612722423,76,33.194,-82.5271,48.2,6.91
420,cayenne,75,GF,1612722423,78,4.9333,-52.3333,82.4,14.97
421,galle,41,LK,1612722423,84,6.0367,80.217,78.48,4.27
422,yengema,8,SL,1612722424,17,8.7167,-11.1667,95.36,3.69
423,balikpapan,99,ID,1612722424,89,-1.2675,116.8289,76.6,2.66
424,tongren,100,CN,1612722425,81,27.7172,109.1853,49.05,8.39
425,bubaque,1,GW,1612722425,61,11.2833,-15.8333,78.78,16.62
426,mwene-ditu,92,CD,1612722425,92,-7,23.45,68.63,3.65
427,hami,36,CN,1612722425,80,42.8,93.45,30.97,4.41
428,gat,0,IL,1612722425,100,31.61,34.7642,60.01,4.92
429,neiafu,90,TO,1612722403,94,-18.65,-173.9833,77,13.8
430,kandi,77,BJ,1612722426,15,11.1342,2.9386,87.96,4.68
431,rabat,40,MA,1612722307,67,33.9911,-6.8401,57.2,6.91
432,prainha,74,BR,1612722426,43,-1.8,-53.48,92.1,4.05
433,rongcheng,100,CN,1612722426,84,30.634,117.8517,49.32,7.36
434,mumford,96,GH,1612722427,83,5.2618,-0.759,81.72,15.84
435,tautira,75,PF,1612722427,69,-17.7333,-149.15,80.6,4.61
436,kushmurun,46,KZ,1612722427,92,52.4503,64.6311,7.23,14.18
437,ranong,10,TH,1612722428,87,9.9658,98.6348,74.89,4.18
438,sirsi,0,IN,1612722428,37,14.6167,74.85,69.04,6.13
439,the valley,20,AI,1612722363,69,18.217,-63.0578,84.2,18.41
440,atar,0,MR,1612722428,21,20.5169,-13.0499,73.15,15.12
441,tecoanapa,27,MX,1612722428,58,16.5167,-98.75,83.79,6.24
442,forestville,90,US,1612722429,100,38.8451,-76.875,37.99,8.05
443,general roca,90,AR,1612722429,46,-39.0333,-67.5833,69.8,10.36
444,smithers,75,CA,1612722253,92,54.7804,-127.1743,8.6,1.32
445,puerto del rosario,20,ES,1612722323,55,28.5004,-13.8627,66.2,12.66
446,luba,20,GQ,1612722430,74,3.4568,8.5547,84.2,5.75
447,nurota,98,UZ,1612722430,87,40.5614,65.6886,48.2,6.91
448,emporia,90,US,1612722298,85,38.4039,-96.1817,12.2,11.5
449,tigil,13,RU,1612722430,93,57.8,158.6667,27.79,17.92
450,kotelnich,100,RU,1612722430,86,58.3089,48.348,-14.66,10.11
451,mbini,40,GQ,1612722431,79,1.574,9.6134,84.2,6.91
452,magadan,100,RU,1612722431,86,59.5667,150.8,14.36,19.62
453,shahdadkot,0,PK,1612722431,29,27.8477,67.9055,61.43,2.33
454,husavik,90,IS,1612722408,80,66.0449,-17.3389,32,3.44
455,saint-francois,90,FR,1612722431,81,46.4154,3.9054,41,6.91
456,kayerkan,8,RU,1612722432,78,69.3497,87.7602,-22.97,6.35
457,port shepstone,52,ZA,1612722432,87,-30.7414,30.455,74.19,8.48
458,hearst,100,CA,1612722432,64,49.6835,-83.6665,-11.2,9.22
459,praia,75,CV,1612722433,60,14.9215,-23.5087,71.6,24.16
460,cleethorpes,90,GB,1612722433,69,53.5605,-0.0323,36,24.16
461,nouadhibou,0,MR,1612722433,68,20.931,-17.0347,68,17.27
462,santa fe,0,AR,1612722311,30,-31.6333,-60.7,93,5.37
463,union,90,US,1612722434,93,40.6334,-74.2663,33.01,4.61
464,kalmar,20,SE,1612722434,68,56.6616,16.3616,27,6.91
465,inongo,98,CD,1612722434,69,-1.95,18.2667,79.83,0.85
466,ayia marina,43,GR,1612722434,80,37.75,23.5333,62.01,10
467,vangaindrano,100,MG,1612722435,89,-23.35,47.6,78.89,11.36
468,anchorage,90,US,1612722207,78,61.2181,-149.9003,8.6,4.61
469,roald,0,NO,1612722435,46,62.5833,6.1333,24.8,10.36
470,bogorodskoye,99,RU,1612722435,91,56.55,37.8833,-0.81,7.14
471,seara,100,PT,1612722436,9,41.1818,-7.8003,46,4.16
472,liverpool,75,GB,1612722436,69,53.4106,-2.9779,35.6,17.27
473,nhulunbuy,40,AU,1612722436,83,-12.2333,136.7667,80.6,9.22
474,nyurba,100,RU,1612722436,88,63.2842,118.3319,-5.39,7.96
475,bissau,0,GW,1612722436,23,11.8636,-15.5977,89.6,10.36
476,tabou,70,CI,1612722437,82,4.423,-7.3528,81.52,8.41
477,yuzhnyy,75,RU,1612722437,86,53.2542,83.6936,21.2,11.18
478,san miguel,0,SV,1612722437,38,13.4833,-88.1833,95,2.3
479,russell,40,US,1612722437,54,32.3502,-85.1999,51.8,10.36
480,ginir,86,ET,1612722438,45,7.1333,40.7,66,0.76
481,oktyabrskiy,100,RU,1612722155,88,54.4815,53.471,-4.4,12.33
482,abatskoye,100,RU,1612722438,91,56.2875,70.4555,2.89,16.62
483,kaitangata,61,NZ,1612722439,94,-46.2817,169.8464,61,2.44
484,sinnamary,82,GF,1612722439,86,5.3833,-52.95,77.95,14.94
485,lata,100,PT,1612722439,93,40.1629,-8.3327,54,1.99
486,faya,0,SA,1612722439,62,18.3851,42.4509,57.2,6.33
487,bambanglipuro,100,ID,1612722440,89,-7.95,110.2833,77.09,4.59
488,tatvan,28,TR,1612722440,85,38.5067,42.2817,31.3,1.99
489,buala,92,SB,1612722440,82,-8.145,159.5921,79.61,6.55
490,ayan,100,RU,1612722440,79,56.45,138.1667,-5.21,22.03
491,san andres,20,CO,1612722440,62,12.5847,-81.7006,86,8.05
492,atikokan,43,CA,1612722363,85,48.7555,-91.6216,-18.36,9.69
493,airai,100,TL,1612722441,100,-8.9266,125.4092,60.64,2.86
494,grafton,90,US,1612722441,86,42.207,-71.6856,30,6.91
495,myaundzha,100,RU,1612722441,87,63.0494,147.1858,1.04,7.74
496,mae sai,90,TH,1612722442,100,20.4335,99.8762,66.99,10.36
497,boa vista,75,BR,1612722442,51,2.8197,-60.6733,87.8,12.66
498,poum,96,NC,1612722442,71,-20.2333,164.0167,79.25,1.86
499,tyukalinsk,100,RU,1612722442,92,55.8732,72.1967,4.87,17.69
500,ugoofaaru,51,MV,1612722443,75,5.6667,73,81.63,10.87
501,pisco,40,PE,1612722255,83,-13.7,-76.2167,78.01,9.22
502,bonavista,55,CA,1612722443,47,48.6499,-53.1147,34,20.71
503,hirara,96,JP,1612722443,72,24.8,125.2833,68.59,11.03
504,sainte-marie,20,RE,1612722444,65,-20.8968,55.5496,78.8,3.44
505,syracuse,75,IT,1612722444,94,37.0881,15.2792,60.01,14.97
506,mersing,87,MY,1612722444,89,2.4312,103.8405,78.8,10.36
507,arco,90,IT,1612722163,100,45.9177,10.8867,37.99,23.02
508,broome,90,US,1612722422,86,42.2506,-75.833,33.01,6.91
509,svolvaer,40,NO,1612722445,69,68.2342,14.5683,30.2,17.27
510,barbosa ferraz,40,BR,1612722445,54,-24.03,-52.0117,82.4,6.91
511,havre-saint-pierre,1,CA,1612722446,68,50.2334,-63.5986,24.8,16.11
512,iralaya,75,HN,1612722446,65,15,-83.2333,86,10.36
513,concepcion del uruguay,0,AR,1612722446,35,-32.4825,-58.2372,93,1.01
514,aguas vermelhas,100,BR,1612722446,61,-15.7472,-41.46,78.62,7.38
515,hobyo,11,SO,1612722447,77,5.3505,48.5268,78.28,19.01
516,muroto,0,JP,1612722447,60,33.2833,134.15,54.12,14.12
517,gizo,49,SB,1612722447,79,-8.103,156.8419,82.31,10.63
518,sesimbra,75,PT,1612722448,94,38.4445,-9.1015,55.99,11.5
519,kurumkan,100,RU,1612722448,87,54.3,110.3,-0.42,1.21
520,chagoda,68,RU,1612722448,91,59.164,35.3285,-4,4.5
521,abu kamal,0,SY,1612722449,60,34.4506,40.9171,59.36,7.65
522,turka,100,UA,1612722449,86,49.1541,23.0297,32,3.98
523,shagamu,86,NG,1612722449,60,6.8432,3.6478,86,7.78
524,alcaniz,67,ES,1612722210,54,41.05,-0.1333,51.01,4
525,san rafael del sur,20,NI,1612722450,43,11.8485,-86.4384,91.4,16.11
